#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:35:11
# Real time (s): 1264.240
# Live time (s): 1200.000
#
# Total counts:  18613471
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  16368
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
793	672.161	986	0.821667
794	673.008	976	0.813333
795	673.855	1004	0.836667
796	674.702	977	0.814167
797	675.548	997	0.830833
798	676.395	946	0.788333
799	677.242	968	0.806667
800	678.089	966	0.805
801	678.936	939	0.7825
802	679.782	985	0.820833
803	680.629	957	0.7975
804	681.476	931	0.775833
805	682.323	947	0.789167
806	683.169	1001	0.834167
807	684.016	983	0.819167
808	684.863	938	0.781667
809	685.710	913	0.760833
810	686.556	943	0.785833
811	687.403	948	0.79
812	688.250	965	0.804167
813	689.097	892	0.743333
814	689.944	923	0.769167
815	690.790	918	0.765
816	691.637	913	0.760833
817	692.484	929	0.774167
818	693.331	917	0.764167
819	694.177	903	0.7525
820	695.024	870	0.725
821	695.871	895	0.745833
822	696.718	921	0.7675
823	697.565	933	0.7775
824	698.411	882	0.735
825	699.258	871	0.725833
826	700.105	886	0.738333
827	700.952	932	0.776667
828	701.798	882	0.735
829	702.645	854	0.711667
830	703.492	934	0.778333
831	704.339	926	0.771667
832	705.186	943	0.785833
833	706.032	881	0.734167
834	706.879	863	0.719167
835	707.726	911	0.759167
836	708.573	846	0.705
837	709.419	875	0.729167
838	710.266	935	0.779167
839	711.113	888	0.74
840	711.960	898	0.748333
841	712.806	843	0.7025
842	713.653	815	0.679167
843	714.500	841	0.700833
844	715.347	840	0.7
845	716.194	861	0.7175
846	717.040	810	0.675
847	717.887	828	0.69
848	718.734	858	0.715
849	719.581	821	0.684167
850	720.427	887	0.739167
851	721.274	887	0.739167
852	722.121	805	0.670833
853	722.968	889	0.740833
854	723.815	826	0.688333
855	724.661	852	0.71
856	725.508	798	0.665
857	726.355	869	0.724167
858	727.202	873	0.7275
859	728.048	838	0.698333
860	728.895	830	0.691667
861	729.742	792	0.66
862	730.589	813	0.6775
863	731.436	839	0.699167
864	732.282	828	0.69
865	733.129	800	0.666667
866	733.976	789	0.6575
867	734.823	790	0.658333
868	735.669	857	0.714167
869	736.516	892	0.743333
870	737.363	788	0.656667
871	738.210	792	0.66
872	739.056	816	0.68
873	739.903	826	0.688333
